codigo_material,preco_real,qtde_min,descricao,modelos,origem,t,ipi,ncm_classif_fiscal,codigo_barras
4005-710-4500,14.71,1,Suporte,Cabeçote de corte DuroCut 40-4,1,10,5.2,84679900,886661061136
4005-713-8301,23.24,2,Luva,Cabeçote de corte DuroCut 40-4,1,10,5.2,84679900,795711986247
4005-713-9602,107.72,1,Prato superior,Cabeçote de corte DuroCut 40-4,1,10,5.2,84679900,886661625017
4005-713-9702,97.78,1,Prato inferior,Cabeçote de corte DuroCut 40-4,1,10,5.2,84679900,886661625024
4006-710-3602,33.44,1,Carcaça da bobina,FS38,1,10,5.2,84679900,886661164783
4006-710-4001,16.52,1,Capa,FS38 FSA65 FSA85,1,10,9.75,39269090,795711538606
4006-710-4003,18.59,1,Capa,FS38,1,10,5.2,84679900,886661164929
4006-713-3000,30.18,1,Carretel,FS38 FSA65 FSA85,1,10,7.8,84835010,795711538279
4006-713-3201,33.45,1,Carcaça superior,FSA65 FSA85,1,10,5.2,84679900,795711843151
4006-713-3701,15.12,1,Carcaça interna,FSA65 FSA85,1,10,5.2,84679900,795711843168
4006-713-8302,3.32,10,Luva,FS38,1,10,3.25,76169900,886661168255
4006-820-1500,33.4,1,Carretel,FS38,1,10,5.2,84679900,886661303175
4006-997-3100,6.69,10,Mola de pressão,FS38,1,10,9.75,73202010,886661168262
4008-710-3600,51.38,1,Carcaça da bobina,FSA56,1,10,5.2,84679900,795711961084
4008-713-7000,28.54,1,Tampa,FSE41 FSA56,1,10,9.75,39269090,886661004034
4009-600-3200,32.01,2,Roda do ventilador,,1,10,3.25,84149020,886661787043
4009-710-9600,53.04,1,Prato superior,FSA57,1,10,5.2,84679900,886661190713
4009-713-9700,27.35,1,Prato inferior,FSA57,1,10,5.2,84679900,886661787067
4009-997-3100,5.21,10,Mola de pressão,FSA57,1,10,9.75,73202010,886661787081
4110-713-8300,3.5,5,Luva,FS86 FS88 FS106 FS108 FS160 FS220 FS280 FR85 FR106 FR108,5,10,6.5,73182300,795711552893
4111-710-8700,18.71,5,Parafuso com colar,FS88 FS108 FS160 FS220 FS280 FR85 FR106 FR108,5,10,6.5,73181500,795711553814
4111-716-9300,2.96,10,Anel,FS88 FS106 FS108 FS160 FS220 FS280 FR85 FR106 FR108,1,10,6.5,73182900,795711553364
4112-141-2301,9.33,10,Botão do fecho,SR400 SR420,0,10,9.75,39269090,795711537708
4112-893-2400,20.29,1,Luva de montagem,FS86 FS106 FS300 FS350 FS380 FS460 FR106 BT130 HT70K KA120 HT133,1,10,5.2,82055900,795711553098
4112-893-2401,48.54,1,Luva de montagem,FS44 FS300 FS350 FS380 FS460 PC70 PC75 BT130 HT70K,1,10,5.2,82055900,795711538286
4112-893-6400,306.81,1,CALIBRADOR,FERRAMENTA SP20,1,10,0.0,90173090,795711538293
4114-149-1205,4.17,5,Junta de vedação,FS75 FS85 FS85R FS86 FS106 FR85 FR106 HS80 HT75 HTSP,5,10,7.8,84841000,795711283575
4114-353-1600,14.71,2,Válvula,FS44 FS88 FS108 FR108 SR400,5,10,3.25,84099114,795711553074
4114-359-1200,2.29,1,Anel de vedação,FS88 FS108 FR108,1,10,5.2,40169300,795711553678
4116-007-1061,110.31,1,Jogo peças do carburador,SR400,1,10,3.25,84099190,795711539450
4116-120-7100,49.89,1,Eixo de estrangulamento com alavanca,SR400 SR420,1,10,3.25,84099190,795711538224
4116-121-2900,14.53,1,Borboleta do afogador,SR400 SR420,1,10,3.25,84099190,795711538538
4116-121-3300,14.53,1,Borboleta de estrangulamento,SR400 SR420,1,10,3.25,84099190,795711538934
4116-121-4700,32.46,1,Membrana de regulagem,MS039 MS310 MS390 MS046 MS460 SR400 SR420,1,10,3.25,84099190,795711538941
4116-121-4800,32.46,5,Membrana da bomba,MS039 MS046 MS310 SR400 SR420,1,10,3.25,84139190,795711538958
4116-121-5000,13.83,5,Alavanca de aço de regulagem de admissão,MS039 MS310 MS390 MS046 MS460 SR400 SR420,1,10,3.25,84099190,795711538965
4116-121-5100,33.12,2,Agulha de admissão,BT121 MS025 MS250 MS210 MS034 MS036 MS310 MS360 MS390,1,10,3.25,84099190,795711539085
4116-122-3000,8.18,1,Mola,SR420,1,10,9.75,73202010,795711539108
4116-122-3002,8.18,3,Mola,MS039 MS310 MS390 SR400,1,10,9.75,73202010,795711539122
4116-122-3200,3.72,10,Mola com haste,SR400 SR420,1,10,9.75,73202010,795711537449
4116-122-5000,3.43,1,Luva espaçadora,SR400 SR420,1,10,6.5,73181900,795711537456
4116-122-6600,17.27,4,Parafuso de aço com colar,MS034 MS036 MS360,5,10,6.5,73181500,795711537463
4116-129-0901,7.28,10,Junta de vedação,SR400 SR420,1,10,7.8,84841000,795711537548
4116-129-0902,7.28,10,Junta de vedação,MS039 MS310 MS046 MS460 SR400 SR420,1,10,7.8,84841000,795711537555
4116-190-0600,37.46,5,Mola de recuo,FS160 FS220 FS280 FR220,5,10,9.75,73209000,795711539283
4116-195-7200,6.32,2,Peça de engate,FS160 FS220 FS280 FR220 SR400 SR420 KM55 BR600,5,0,0.0,84799090,795711539306
4116-350-0502,29.34,1,Tampa do tanque,FS160 FS220 FS280 FR220,8,10,5.2,84679900,795711539658
4116-710-3800,81.13,1,Prato de pressão Ø 60 mm,FS160 FS220 FS280,8,10,0.0,84839000,795711539344
4116-713-1600,19.45,1,Arruela de pressão 12.22/15xØ60x3 mm,FS160 FS220 FS280,1,10,6.5,73182100,795711540975
4116-713-3100,18.09,1,Prato giratório,Serra Circular FS160 220 280 300 350,3,10,5.2,84679900,795711539061
4116-717-2702,37.94,1,Anel de proteção,FS300 FS350,1,10,0.0,84839000,795711537722
4116-717-2800,6.21,5,"Arruela de proteção de aço Ø19,95x60x0,4",FS120 FS160 FS220 FS250 FS280,8,10,6.5,73182200,795711539351
4116-790-3901,89.95,1,Proteção p/transporte Ø 350,FS130 FS300 FS350,1,10,9.75,39269090,795711538019
4116-792-4300,13.53,1,Grampo tensor,FS130 FS300 FS350 FR350,1,10,6.5,73170020,795711538415
4116-890-1400,52.06,1,Jogo de ferramentas,FS86 FS160 FS220 FS280 FS300 FS350 FR106,3,10,5.2,82055900,795711044565
4116-893-4601,45.83,1,Luva de montagem,MS162 MS172 MS172C MS182 MS212 FS460,1,10,5.2,82055900,795711539818
4116-893-4700,28.8,1,Pino de montagem,FS300 FS350 FS380 FS460 KA120,1,10,5.2,82055900,795711539825
4116-893-7200,91.29,1,Pino de encaixe,FS460,1,10,5.2,82055900,795711539955
4116-893-7205,88.38,1,Pino de montagem - E140/160,E160 BT130 FS460,1,10,6.5,73182900,795711540012
4116-894-1000,37.14,3,Peça de pressão,FS300 FS350 FS380 FS460 SPA65 KA120,1,10,5.2,82055900,795711540029
4117-122-3006,8.18,5,Mola,MS011 MS025 MS250 MS210 FS44 FS86 FS88 FS220 FS280 SR4,1,10,9.75,73202010,795711538477
4117-122-6200,34.23,2,Parafuso de encosto da marcha lenta,MS011 MS025 FS44 FS86 FS88 FS220 FS280 SR400 SR420,1,10,3.25,84099190,795711538507
4117-122-9402,7.29,2,Bujão de fecho,MS011 MS025 MS250 MS210 MS310 MS390 MS046 MS460 FS44 FS8,1,10,5.0,73269090,795711537586
4117-710-8200,71.93,1,Protetor Ø 200 mm,FS86 FS88 FS106 FS108 FS120 FS160 FS220 FS250 FS280 FS300,1,10,5.2,84679900,795711539320
4118-713-4105,10.7,2,Faca limitadora,FS44 FS80 FS85 FS88 FS108 FS120 FS220 FS250 FS280 FS300 FS35,5,10,5.2,82084000,795711540432
4118-890-6400,79.03,1,Calibrador de corrente,SR400 PC70 PC75 HT70K FS300 FS350 FS380 FS460 FSKA,1,10,0.0,90173090,795711540883
4118-890-6401,65.77,1,Calibrador de corrente,HS80 HS82R PC70 PC75 BT130 BR430 HT70K HT133,1,10,0.0,90173090,795711540890
4119-007-1013,82.91,1,Jogo de proteção Ø 420 mm,KA85R KM55R KM85R FS55 E65 E80 E85 E85R E86 E88,5,10,5.2,84679900,795711044596
4119-007-1026,206.54,1,"Jogo de ferramentas FS 160, FS 180",FS160 FS180,5,10,5.2,82055900,795711541569
4119-007-1052,9.52,1,Jogo de juntas de vedação,FR220 FS160 FS220 FS280,3,10,7.8,84849000,795711543914
4119-007-1060,67.48,1,Jogo peças do carburador,FS160 FS220 FS280,1,10,3.25,84099190,795711544157
4119-007-4100,70.07,1,Jogo de manutenção 20,FS160 FS220 FS290 FR220,1,10,5.2,84213100,886661595426
4119-020-1203,206.92,1,Cilindro com pistão Ø 35 mm,FS160,5,10,3.25,84099112,795711340582
4119-020-1204,349.7,1,Cilindro com pistão Ø 38 mm,FS220 FR220,5,10,3.25,84099112,795711542047
4119-020-1207,456.13,1,Cilindro com pistão Ø 40 mm,FS280,5,10,3.25,84099112,795711541293
4119-020-1208,456.12,1,Cilindro com pistão Ø 40 mm,FS290,5,10,3.25,84099112,795711541309
4119-020-2107,368.48,1,Carcaça do virabrequim,FS160 FS220 FS280 FR220,5,10,3.25,84099112,795711543150
4119-029-0500,4.63,5,Junta de vedação,FS160 FS220 FS280 FR220,5,10,9.75,48239099,795711541385
4119-029-2300,8.54,5,Junta do cilindro,FS160 FS220 FS280 FR220,5,10,9.75,48239099,795711541392
4119-030-0400,469.72,1,Virabrequim,FS160 FS220 FS280 FR220,5,10,0.0,84831019,795711541408
4119-030-2001,93.07,1,Pistão de alumínio Ø 35 mm,FS160,5,10,3.25,84099120,795711542320
4119-030-2003,140.53,1,Pistão Ø 38 mm,FS220 FR220,5,10,3.25,84099120,795711541460
4119-030-2004,172.17,1,Pistão Ø 40 mm,FS280,5,10,3.25,84099120,795711541477
4119-034-1500,21.66,3,"Pino do pistão 10x6,5x28",BT121 MS210 MS025 MS230 MS250 FS160 FS220 FS280 FSFR,5,10,3.25,84099190,795711541231
4119-034-3001,16.72,2,"Anel de compressão Ø 35x1,5 mm",BT121 FS160 FS120 FS300,5,10,3.25,84099116,795711542153
4119-034-3002,21.02,2,"Anel de compressão Ø 38x1,5 mm",FS220 FR220,5,10,3.25,84099116,795711542160
4119-034-3003,23.88,2,"Anel de compressão de aço Ø 40x1,5 mm",FS280 FS250,5,10,3.25,84099116,795711542177
4119-084-0900,79.32,1,Cobertura,FS160 FS220 FS280,5,10,5.2,84679900,795711540999
4119-084-0901,80.17,1,Cobertura,FR220,5,10,9.75,39269090,886661215850
4119-120-0602,228.32,1,Carburador C1S-S3H,FS160 FS220 FS280 FR220,5,10,3.25,84099113,795711541828
4119-120-1600,38.44,1,Filtro de ar,FS160 FS220 FR220,5,10,5.2,84213100,795711543297
4119-120-1606,40.75,1,Filtro de ar,FS280,3,10,5.2,84213100,795711542368
4119-120-7101,53.32,1,Eixo de estrangulamento com alavanca,FS86 FS160 FS220 FS280,1,10,3.25,84099190,795711542375
4119-121-0700,12.41,10,Placa de fechamento,FS85 FS160 FS220 FS280 FR85 SP80 SP80K HT75 HS45,1,10,3.25,84099190,795711542016
4119-121-0800,49.68,1,Tampa de fechamento,FS160 FS220 FS280,1,10,3.25,84099190,795711542023
4119-121-2901,14.53,10,Borboleta do afogador,FS106 FS108 FS160 FS220 FS280 FR106 FR108,1,10,3.25,84099190,795711544256
4119-121-3000,53.87,1,Eixo do afogador,FS160 FS220 FS280,1,10,3.25,84099190,795711544263
4119-121-4800,32.46,5,Membrana da bomba,MS390 FS160 FS220 FS280,1,10,3.25,84139190,795711542924
4119-121-5400,36.77,1,Injetor da válvula,FS106 FS160 FS220 FS280 FR106,1,10,3.25,84099190,795711540524
4119-121-8900,21.13,1,Pino,FS106 FS108 FS160 FS220 FS280 FR106 FR108 HS80,1,10,6.5,73181500,795711540531
4119-122-1701,11.27,2,Chapa distanciadora,FS280,1,10,5.0,73269090,795711541415
4119-122-3000,8.18,10,Mola com haste,FS160 FS220 FS280,1,10,9.75,73202010,795711541422
4119-122-3002,8.18,10,Mola,BT121 FS106 FS108 FS120 FS160 FS220 FS250 FS280 FS300,1,10,9.75,73202010,795711541484
4119-122-4200,4.17,2,Esfera,BT121 FS106 FS108 FS120 FS160 FS220 FS250 FS280 FS300,1,10,7.8,84829119,795711542733
4119-122-6702,34.23,2,Parafuso de regulagem principal,FS160 FS220 FS280,1,10,3.25,84099190,795711540135
4119-122-6802,34.23,2,Parafuso de regulagem da marcha lenta,FS160 FS220 FS280,1,10,3.25,84099190,795711540388
4119-123-7501,9.78,2,Luva,FS160 FS220 FS280 FR220,5,10,9.75,39269090,795711540395
4119-140-0602,78.59,1,Silenciador,FR220,5,10,5.2,84679900,795711541217
4119-140-0605,74.06,1,Silenciador,FS160 FS220 FS280,5,10,5.2,84679900,795711542030
4119-140-0606,79.59,1,Silenciador,FS290,5,10,5.2,84679900,795711542344
4119-141-0300,9.78,2,Filtro adicional,FS160 FS220 FS280 FR220,5,10,5.2,84213100,795711542351
4119-141-1000,42.78,1,Tampa do filtro,FS160 FS220 FR220,5,10,5.2,84679900,795711541316
4119-141-1005,47.79,1,Tampa do filtro,FS280,5,10,5.2,84679900,795711541323
4119-141-1700,18.13,1,Placa do filtro,FS160 FS220 FS280,1,10,5.2,84213100,795711542481
4119-141-2200,67.93,1,Conexão,FS160 FS220 FS280 FR220,5,10,3.25,84099115,795711542498
4119-141-8302,4.63,5,Porca de fechamento,FS160 FS220 FS280 FR220,5,10,6.5,73181600,795711540241
4119-141-8600,10.62,3,Mangueira 53 mm,FS160 FS220 FS280 FR220,5,10,6.5,40091100,795711540258
4119-149-0600,4.76,5,Junta de vedação do silenciador,FS160 FS220 FS280 FR220,5,10,7.8,84841000,795711542283
4119-160-2001,97.21,1,Embreagem,FS160 FS220 FS280 FR220,1,10,0.0,84836011,795711541842
4119-160-2901,105.29,1,Tambor da embreagem,FR220,5,10,0.0,84839000,795711543303
4119-160-2906,105.29,1,Tambor da embreagem,FS160 FS220 FS280,5,10,0.0,84839000,795711543310
4119-161-0501,191.28,1,Carcaça da embreagem de magnésio,FS160 FS220 FS280,5,10,0.0,84839000,795711542825
4119-161-0502,601.21,1,Carcaça da embreagem,FR220,5,10,5.2,84679100,886661215881
4119-162-2800,17.79,2,Capa,FS160 FS220 FS280,5,10,5.2,84679900,795711540555
4119-180-1102,115.02,1,Cabo do acelerador,FR220,3,10,5.2,84679900,795711541507
4119-180-1103,110.23,1,Cabo do acelerador,FS160 FS220 FS280,3,10,5.2,84679900,886661867882
4119-182-0700,8.62,10,Luva,FS160 FS220 FS280 FR220,5,10,11.7,40169990,795711540333
4119-182-2102,6.66,10,Suporte do cabo do acelerador,FS160 FS220 FS280 FR220,5,10,5.2,84679900,886661170425
4119-182-3200,105.43,2,Tirantes de gas,FS160 FS220 FS280,1,10,5.2,84679900,795711540401
4119-182-7600,8.36,2,Peça tensora,FS160 FS220 FS280 FR220,5,10,5.2,84679900,795711540418
4119-182-9500,12.2,3,Botão giratório,FS160 FS220 FS280 FR220,5,10,9.75,39269090,795711540425
4119-190-0401,59.83,1,Tampa do arranque,FS160 FS220 FS280 FS290 FR220,5,10,5.2,84679900,795711541224
4119-195-0400,21.36,2,Polia,FS160 FS220 FS280 FR220 SR400 SR420 BR600,3,10,7.8,84835010,795711540234
4119-350-0800,281.86,1,Carc. tanque,FS160 FS220 FS280 FR220,5,10,5.2,84679900,795711544041
4119-358-0700,7.93,3,Mangueira 240 mm,FS160 FS220 FS280 FR220,5,10,6.5,40091100,795711541620
4119-400-1201,204.28,1,Volante,FS160 FS220 FS280 FR220,5,10,9.75,85112090,795711540913
4119-400-1306,307.64,1,Módulo de ignição,FS160 FS220 FS280,5,10,9.75,85113020,795711540777
4119-405-1900,7.22,3,Suporte,FS160 FS220 FS280 FR220,5,10,5.2,84679900,795711540791
4119-431-6700,3.53,3,Terminal de encaixe,FS160 FS220 FS280 FR220 FS290,5,10,9.75,85369090,795711540876
4119-440-1107,16.78,1,Cabo curto-circuito,FS160 FS220 FS280 FR220,5,10,5.0,85444200,795711540449
4119-642-0606,95.51,1,Eixo de transmissão,FS160,1,10,0.0,84831090,795711540708
4119-642-7600,13.25,5,Porca de seg. com colar M12x1.5,FS160 FS220 FS280 FS290 FS300 FS350 FS380,5,10,6.5,73181600,795711541361
4119-700-8400,16.73,2,Apoio de plástico,FS160 FS220 FS280,5,10,5.2,84679900,795711541378
4119-710-6000,23.39,10,Faca limitadora,FS44 FS80 FS85 FS86 FS88 FS106 FS108 FS120 FS160 FS220 FS250,5,10,5.2,82084000,795711539832
4119-710-6406,166.16,1,Fecho com cinta,FS44 FS88 FS106 FS108 FS120 FS160 FS220 FS250 FS280 FS300 FS350 FR106 KA85R,1,10,9.75,39269090,795711540814
4119-710-6900,41.34,1,Gancho do cinto,FS88 FS108 FS160 FS220 FS86 FS106 FS44 FR108 HTA85 HTAH,1,10,5.2,84679100,795711541804
4119-710-7104,222.42,1,"Tubo do eixo Ø 28 mm x 1,55 m",FS160 FS220 FS280,5,10,5.2,84679900,795711541132
4119-710-8103,53.19,1,Proteção,FS44 FS85 FS88 FS108 FS120 FS160 FS220 FS250 FS280 FS300 FS350 FR85 FR108 FR350,1,10,5.2,84679900,795711958756
4119-711-3201,167.53,1,Eixo de acionamento,FS160 FS220 FS280,5,10,0.0,84831090,795711541965
4119-711-7301,35.28,1,Guia de proteção 1530 mm,FS160 FS220 FS280,5,10,5.2,84679900,795711543389
4119-713-3100,19.9,1,Prato giratório,FS160 FS220 FS280 FS290 FS300 FS350,5,10,0.0,84839000,795711542078
4119-713-6500,10.8,2,Parafuso de fechamento,BT121 BT130 FS44 FS85R FS86 FS88 FS106 FS108 FS120 FS160,5,10,6.5,73181500,795711286576
4119-716-2900,34.13,2,Peça de regulagem do cinto,FS220 FS280,5,10,5.2,84679900,795711541873
4119-716-3203,19.58,1,Protetor,FS44 FS86 FS88 FS106 FS108 FS120 FS160 FS220 FS250 FS280 FS3,5,10,5.2,84679900,795711691790
4119-717-2800,12.39,1,"Arruela de proteção 20,1x80,4x1,2",FS120 FS160 FS220 FS280 FS280,3,10,6.5,73182200,795711541149
4119-717-2806,14.31,1,Anel de proteção,FS160 FS220 FS280,1,10,0.0,84839000,795711541156
4119-717-2807,138.39,1,Anel de proteção,FS160,1,10,0.0,84839000,795711542450
4119-717-3100,13.73,5,Chapa defletora,FS160 FS220 FS280,1,10,5.2,84679900,795711542467
4119-718-6300,3.41,2,Fivela 25 mm,FS44 FS108 FS120 FS160 FS220 FS250 FS280 FS300 FS350 FR1,1,10,9.75,39269090,795711542474
4119-718-6310,3.73,1,Fivela,Cinto RocadeirasFS44 88 108 120 160 220 250 280 300 350 FR108 KA85R,1,0,0.0,83089010,795711540166
4119-718-6320,2.84,1,Fivela,KM85R HLA65 HTA86,1,0,0.0,83089010,795711540173
4119-718-7400,30.59,1,Placa de proteção,FS44 FS88 FS106 FS108 FS120 FS160 FS220 FS250 FS280 FS300,5,10,5.2,84679900,795711543167
